Estado Civil;Horário Aula Dia/Noite;Escolaridade Materna;Escolaridade Paterna;Profissão Materna;Profissão Paterna;Necessidades Educacionais Especiais;Devedor de mensalidade;Mensalidade em Dia;Sexo;Bolsista;Idade na Inscrição;Disciplinas Aprovadas no Semestre;Taxa de Desemprego;Taxa de inflação;Resultado
1;1;1;19;4;10;0;0;1;0;0;18;6;11.1;0.6;Formado
1;1;1;1;3;5;0;0;1;0;1;20;6;13.9;-0.3;Formado
1;1;1;19;4;10;0;0;1;0;1;19;3;12.7;3.7;Formado
1;1;37;3;9;2;0;0;1;0;0;20;6;13.9;-0.3;Formado
1;0;19;37;5;8;0;0;1;0;1;20;5;10.8;1.4;Formado
1;1;38;1;5;5;0;0;1;0;0;20;2;12.7;3.7;Inscrito
1;1;19;1;7;10;0;1;1;0;0;19;0;13.9;-0.3;Evasão
1;1;3;3;123;122;0;0;1;0;0;18;6;8.9;1.4;Formado
1;1;38;38;9;10;0;0;1;0;0;18;3;10.8;1.4;Formado
1;1;38;37;9;8;0;0;1;0;1;19;6;13.9;-0.3;Formado
1;1;12;37;5;9;0;0;1;0;0;19;6;12.4;0.5;Evasão
1;1;37;37;9;4;0;0;1;1;0;43;6;16.2;0.3;Inscrito
2;1;37;25;0;4;0;0;1;1;0;47;8;9.4;-0.8;Evasão
1;1;34;34;99;99;0;0;0;1;0;23;0;7.6;2.6;Evasão
1;1;19;19;9;9;0;1;1;0;1;19;6;8.9;1.4;Formado
1;1;3;3;2;2;0;0;1;0;0;20;6;12.7;3.7;Formado
1;1;1;3;4;4;0;0;1;0;1;19;12;8.9;1.4;Formado
1;1;37;37;9;9;0;0;1;0;0;19;6;15.5;2.8;Formado
1;1;19;37;4;7;0;0;1;0;0;19;6;13.9;-0.3;Formado
1;0;19;19;144;141;0;1;1;0;1;39;6;11.1;0.6;Formado
1;1;1;1;3;5;0;0;1;0;1;20;6;10.8;1.4;Formado
1;1;38;19;9;3;0;0;1;0;0;21;6;7.6;2.6;Formado
1;1;37;19;9;7;0;1;0;0;0;22;9;9.4;-0.8;Formado
1;1;19;38;5;0;0;0;1;0;0;19;1;7.6;2.6;Evasão
1;1;1;19;141;114;0;0;1;0;0;22;6;13.9;-0.3;Formado
1;1;19;19;3;3;0;0;1;0;1;19;6;12.7;3.7;Formado
1;1;37;38;9;9;0;1;1;1;0;18;0;7.6;2.6;Evasão
5;1;19;19;9;9;0;0;1;1;0;26;5;11.1;0.6;Inscrito
1;0;37;37;9;9;0;0;0;1;0;36;0;12.7;3.7;Evasão
1;1;19;2;5;5;0;1;1;1;1;20;0;12.4;0.5;Formado
2;1;37;37;9;7;0;0;1;1;0;30;2;15.5;2.8;Evasão
1;1;1;1;4;10;0;0;1;1;0;24;6;15.5;2.8;Evasão
1;1;34;34;0;0;0;0;1;1;0;26;11;7.6;2.6;Evasão
1;1;19;38;9;7;0;0;0;1;0;19;1;13.9;-0.3;Evasão
5;1;19;38;9;10;0;0;1;1;0;34;5;12.4;0.5;Formado
1;1;1;1;1;1;0;0;1;1;0;33;1;9.4;-0.8;Inscrito
1;1;19;1;9;4;0;0;1;1;0;19;5;9.4;-0.8;Formado
1;1;19;1;4;5;0;1;0;1;0;26;1;8.9;1.4;Evasão
1;1;38;37;7;7;0;0;1;1;0;29;1;16.2;0.3;Evasão
1;1;19;37;9;7;0;0;1;1;1;19;5;8.9;1.4;Evasão
1;1;1;1;9;9;0;0;1;1;0;18;0;12.7;3.7;Evasão
1;0;19;37;9;9;0;0;0;1;0;29;2;11.1;0.6;Evasão
1;1;37;37;9;9;0;0;1;1;0;21;6;9.4;-0.8;Formado
1;1;1;1;4;10;0;0;1;1;0;19;5;10.8;1.4;Inscrito
1;1;38;38;5;10;0;0;1;1;0;20;5;15.5;2.8;Formado
1;1;3;1;2;5;0;0;1;1;0;18;0;7.6;2.6;Evasão
1;1;38;37;5;5;0;0;1;1;0;18;6;15.5;2.8;Inscrito
1;1;34;34;99;99;0;1;1;1;1;21;5;10.8;1.4;Inscrito
1;1;1;1;4;2;0;0;1;1;0;20;0;8.9;1.4;Evasão
1;1;37;37;9;9;0;0;1;1;1;30;0;12.7;3.7;Evasão
1;1;37;38;4;1;0;0;1;1;0;19;6;13.9;-0.3;Formado
1;1;1;19;9;6;0;0;1;1;0;30;5;8.9;1.4;Evasão
1;1;38;1;5;5;0;0;1;1;1;22;5;12.7;3.7;Formado
1;1;37;37;5;10;0;0;1;1;0;22;0;12.4;0.5;Formado
1;1;1;1;9;10;0;1;0;1;0;19;6;11.1;0.6;Evasão
1;1;1;19;5;3;0;0;1;1;0;21;3;7.6;2.6;Evasão
1;1;38;38;151;151;0;0;1;1;0;21;4;7.6;2.6;Formado
1;1;19;38;9;9;0;1;1;1;1;21;0;15.5;2.8;Evasão
1;1;1;19;4;7;0;0;1;1;0;27;3;15.5;2.8;Evasão
1;1;37;37;1;1;0;0;1;1;0;32;0;13.9;-0.3;Evasão
1;1;37;1;9;3;0;1;0;1;0;40;0;15.5;2.8;Evasão
1;1;37;1;5;3;0;0;1;1;0;20;2;7.6;2.6;Inscrito
1;1;4;4;2;10;0;0;1;1;0;20;2;12.7;3.7;Evasão
1;1;37;37;9;9;0;0;1;1;0;18;0;7.6;2.6;Formado
1;1;1;38;1;7;0;0;1;1;0;21;2;12.7;3.7;Evasão
1;1;19;37;5;8;0;0;1;1;0;18;6;12.7;3.7;Evasão
1;1;1;3;144;123;0;0;1;1;0;19;1;16.2;0.3;Inscrito
5;1;37;37;7;7;0;0;0;1;0;30;1;15.5;2.8;Evasão
1;1;19;1;9;1;0;0;1;1;0;29;0;15.5;2.8;Evasão
1;1;1;1;4;4;0;1;1;1;0;18;1;7.6;2.6;Evasão
1;1;1;1;9;9;0;0;1;1;1;18;4;9.4;-0.8;Evasão
1;1;1;1;3;10;0;0;1;1;0;22;5;15.5;2.8;Evasão
1;0;37;37;5;5;0;0;0;1;0;27;0;12.7;3.7;Evasão
1;1;38;1;9;7;0;0;1;1;0;20;4;10.8;1.4;Formado
1;0;19;38;9;10;0;0;1;1;0;42;11;11.1;0.6;Formado
1;1;38;38;4;8;0;1;1;1;0;21;12;15.5;2.8;Formado
1;1;1;38;7;7;1;0;1;1;0;23;6;16.2;0.3;Formado
1;1;38;38;9;9;0;0;1;1;0;21;5;8.9;1.4;Evasão
1;1;4;3;1;1;0;0;1;1;0;19;0;12.7;3.7;Formado
2;1;37;37;7;7;0;0;1;1;1;40;6;8.9;1.4;Evasão
1;1;19;1;9;5;0;0;1;1;0;22;5;12.7;3.7;Evasão
1;1;38;37;9;9;0;0;1;1;0;19;6;7.6;2.6;Formado
1;1;19;37;9;9;0;0;1;1;1;24;5;12.7;3.7;Inscrito
1;1;3;1;2;4;0;0;1;1;0;21;5;12.7;3.7;Inscrito
1;1;3;1;9;3;0;0;1;1;0;18;5;8.9;1.4;Formado
1;1;37;37;9;7;0;0;1;1;0;18;0;7.6;2.6;Evasão
1;1;3;1;3;10;0;0;1;1;0;24;5;11.1;0.6;Evasão
1;1;37;19;9;3;0;0;1;1;1;28;3;9.4;-0.8;Inscrito
1;1;19;38;7;9;0;0;1;0;1;19;5;12.4;0.5;Formado
1;1;3;3;4;2;0;0;1;0;0;28;6;11.1;0.6;Inscrito
1;1;12;1;4;0;0;0;1;0;0;18;0;7.6;2.6;Evasão
1;1;3;1;4;3;0;0;0;0;0;19;0;16.2;0.3;Formado
1;1;1;1;4;4;0;0;1;0;1;19;8;9.4;-0.8;Formado
1;1;39;3;3;2;0;0;1;0;0;21;0;10.8;1.4;Formado
1;1;1;19;4;5;0;1;1;0;0;18;0;13.9;-0.3;Evasão
1;1;3;19;1;5;0;0;1;0;0;19;6;9.4;-0.8;Formado
1;1;38;38;7;7;0;0;1;0;0;19;7;10.8;1.4;Formado
1;1;3;1;2;10;0;0;1;0;0;20;10;15.5;2.8;Formado
1;1;1;1;9;4;0;0;1;0;0;18;6;12.7;3.7;Formado
1;1;37;37;9;9;0;0;1;0;0;20;6;7.6;2.6;Formado
1;1;19;37;7;90;0;0;1;0;0;26;1;10.8;1.4;Evasão
1;1;3;1;3;4;0;0;1;0;0;18;7;13.9;-0.3;Evasão
1;0;37;37;9;9;0;0;1;0;0;58;5;9.4;-0.8;Formado
1;1;1;3;4;3;0;0;1;0;0;18;7;15.5;2.8;Formado
1;1;1;1;4;3;0;0;1;0;0;20;5;12.4;0.5;Inscrito
1;0;38;37;6;7;0;0;1;0;0;20;0;11.1;0.6;Evasão
1;1;37;37;9;9;0;0;1;0;0;29;13;9.4;-0.8;Formado
1;1;1;1;4;10;0;1;0;0;0;27;0;16.2;0.3;Evasão
1;1;19;38;5;7;0;0;1;0;1;21;6;11.1;0.6;Formado
1;1;1;19;4;9;0;0;1;0;1;20;6;15.5;2.8;Formado
1;1;19;38;3;7;0;0;1;0;1;19;6;11.1;0.6;Formado
1;1;37;38;6;6;0;0;1;0;1;22;6;11.1;0.6;Formado
1;1;38;37;9;7;0;0;1;0;1;19;6;15.5;2.8;Formado
1;1;37;1;9;8;0;1;0;0;0;19;3;12.4;0.5;Evasão
1;1;3;3;2;2;0;0;1;0;0;23;5;7.6;2.6;Inscrito
1;1;1;1;4;4;0;0;1;0;1;18;6;12.4;0.5;Evasão
1;1;1;19;4;8;0;0;1;0;0;19;0;12.7;3.7;Evasão
1;1;1;1;4;3;0;0;1;0;0;20;5;12.4;0.5;Formado
1;1;1;38;9;7;0;0;1;0;1;19;6;11.1;0.6;Formado
1;1;37;37;9;9;0;1;0;0;1;26;0;13.9;-0.3;Evasão
1;1;1;19;4;7;0;0;1;0;1;18;6;11.1;0.6;Formado
1;1;37;37;4;9;0;1;1;0;0;29;4;12.7;3.7;Evasão
1;1;3;1;2;6;0;0;0;0;0;20;6;16.2;0.3;Formado
1;1;19;2;7;3;0;0;1;0;0;19;6;15.5;2.8;Formado
1;1;1;1;4;4;0;0;1;0;0;23;4;12.4;0.5;Inscrito
1;1;2;3;3;2;0;0;1;0;0;25;3;10.8;1.4;Inscrito
1;1;3;3;1;1;0;0;1;0;0;18;7;10.8;1.4;Formado
1;1;1;38;4;7;0;0;1;0;1;19;6;9.4;-0.8;Formado
1;1;1;19;5;5;0;0;1;0;0;18;7;12.4;0.5;Formado
1;1;1;19;4;4;0;0;1;0;1;19;5;12.4;0.5;Inscrito
1;0;37;19;9;3;0;0;1;0;0;36;4;8.9;1.4;Evasão
1;1;1;38;4;9;0;0;1;1;1;20;3;15.5;2.8;Inscrito
1;1;1;1;2;3;0;0;1;1;0;20;0;11.1;0.6;Evasão
1;1;38;38;9;8;0;0;1;1;0;18;5;11.1;0.6;Evasão
1;1;3;1;4;6;0;0;1;1;0;19;5;12.4;0.5;Inscrito
1;1;1;44;4;2;0;1;0;1;0;20;3;8.9;1.4;Evasão
1;1;19;19;4;7;0;0;1;1;0;18;7;15.5;2.8;Formado
1;1;3;1;3;6;0;1;1;1;0;20;4;12.4;0.5;Evasão
1;1;19;1;90;3;0;1;0;1;0;24;0;9.4;-0.8;Evasão
1;1;19;38;5;7;0;0;1;1;0;19;0;8.9;1.4;Evasão
1;1;19;19;7;9;0;0;1;1;0;18;1;7.6;2.6;Evasão
1;1;4;38;2;7;0;0;1;1;0;18;5;8.9;1.4;Formado
1;1;1;19;4;4;0;0;1;1;0;18;6;8.9;1.4;Formado
1;1;3;19;1;7;0;0;1;1;0;22;0;16.2;0.3;Evasão
1;1;19;38;9;9;0;0;1;1;0;19;6;11.1;0.6;Formado
2;1;1;39;5;3;0;1;0;0;0;32;0;13.9;-0.3;Evasão
1;1;34;19;0;3;0;0;1;0;1;21;0;7.6;2.6;Evasão
1;1;37;37;6;6;0;0;1;0;1;19;7;12.7;3.7;Formado
4;0;38;37;9;9;0;0;1;0;1;39;9;12.7;3.7;Formado
1;0;34;34;0;0;0;0;1;0;0;30;9;7.6;2.6;Formado
1;1;1;19;5;5;0;0;1;0;0;18;4;9.4;-0.8;Evasão
2;0;37;37;9;9;0;0;1;0;0;38;4;7.6;2.6;Evasão
1;1;34;37;5;7;0;0;1;0;0;20;6;9.4;-0.8;Formado
1;0;34;34;0;0;0;0;1;0;0;55;6;7.6;2.6;Formado
4;1;34;34;0;0;0;0;1;0;0;53;17;7.6;2.6;Evasão
2;0;34;34;0;0;0;0;1;0;0;54;4;7.6;2.6;Evasão
1;1;37;37;9;7;0;0;1;0;1;18;5;7.6;2.6;Inscrito
1;0;37;37;9;8;0;1;0;0;0;44;4;8.9;1.4;Evasão
1;1;37;37;9;6;0;0;1;0;0;28;9;10.8;1.4;Formado
1;0;19;19;9;4;0;0;1;0;0;37;14;8.9;1.4;Formado
1;1;14;14;90;90;0;0;1;0;0;20;9;7.6;2.6;Formado
1;1;19;3;3;2;0;0;1;0;0;18;7;15.5;2.8;Inscrito
1;1;19;19;9;9;0;0;1;1;0;19;4;8.9;1.4;Evasão
1;1;38;37;5;9;0;0;1;1;1;23;18;15.5;2.8;Formado
1;1;19;37;6;6;0;0;1;1;0;22;0;13.9;-0.3;Evasão
1;1;3;19;3;5;0;0;0;1;0;24;0;11.1;0.6;Evasão
1;1;4;4;4;2;0;0;1;1;0;22;5;12.4;0.5;Inscrito
1;1;1;38;5;6;0;0;1;1;0;26;0;13.9;-0.3;Evasão
1;1;37;37;5;5;0;0;1;1;0;18;6;9.4;-0.8;Formado
1;1;38;19;9;9;0;0;1;1;0;24;4;11.1;0.6;Evasão
1;1;1;38;4;3;0;0;1;1;0;18;0;10.8;1.4;Inscrito
1;1;1;38;7;8;0;0;1;1;0;26;0;11.1;0.6;Evasão
1;1;37;37;9;4;0;0;1;1;0;27;3;16.2;0.3;Evasão
1;1;37;37;9;6;0;0;1;1;1;20;5;12.4;0.5;Formado
1;1;12;1;4;10;0;0;1;1;0;19;0;7.6;2.6;Evasão
1;1;38;38;4;9;0;0;1;1;1;18;6;11.1;0.6;Evasão
1;1;1;1;4;4;0;0;1;1;0;18;7;10.8;1.4;Formado
1;1;37;37;9;9;0;0;1;1;0;19;5;10.8;1.4;Inscrito
1;1;37;37;9;9;0;0;1;1;0;34;7;7.6;2.6;Inscrito
1;1;38;19;8;10;0;0;1;1;0;19;0;16.2;0.3;Evasão
1;1;1;19;4;4;0;0;1;1;1;19;4;9.4;-0.8;Formado
2;1;2;2;1;4;0;0;1;1;0;30;3;15.5;2.8;Evasão
1;1;1;3;9;3;0;0;0;1;0;22;0;10.8;1.4;Evasão
1;1;3;38;1;9;0;0;0;1;0;19;4;15.5;2.8;Evasão
1;1;38;1;9;8;0;0;1;1;0;21;1;7.6;2.6;Evasão
1;1;37;37;9;9;0;0;0;1;0;22;0;7.6;2.6;Evasão
1;1;37;37;9;9;0;0;1;1;1;19;6;10.8;1.4;Inscrito
1;1;19;38;7;7;0;0;1;1;0;20;4;15.5;2.8;Inscrito
1;1;3;1;2;8;0;0;1;1;0;35;3;13.9;-0.3;Evasão
1;1;37;37;9;9;0;0;1;1;0;20;1;7.6;2.6;Evasão
1;1;6;11;4;5;0;0;1;1;0;21;3;7.6;2.6;Formado
1;1;34;34;99;99;0;1;0;1;0;27;0;7.6;2.6;Evasão
1;1;37;38;9;5;0;0;0;1;0;26;3;9.4;-0.8;Evasão
1;1;1;33;3;3;0;0;0;1;0;20;0;10.8;1.4;Evasão
1;1;37;37;6;6;0;1;0;1;0;28;8;15.5;2.8;Evasão
1;1;19;38;9;7;0;0;1;1;0;19;6;11.1;0.6;Formado
1;0;37;19;9;9;0;0;0;1;0;47;0;12.7;3.7;Evasão
4;1;37;37;4;9;0;0;0;1;0;55;5;10.8;1.4;Evasão
1;1;37;37;5;9;0;0;1;1;0;39;0;16.2;0.3;Evasão
2;1;37;37;9;9;0;1;1;1;0;35;14;15.5;2.8;Evasão
1;1;37;29;0;4;0;0;0;1;0;32;2;7.6;2.6;Evasão
1;1;3;12;2;9;0;0;1;1;0;20;6;8.9;1.4;Formado
1;1;37;37;9;9;0;0;1;1;0;36;6;12.7;3.7;Formado
1;0;38;19;9;10;0;1;1;1;1;34;5;16.2;0.3;Formado
1;1;38;19;0;2;0;0;1;1;0;21;0;9.4;-0.8;Evasão
1;0;37;19;3;10;0;0;1;1;1;42;1;13.9;-0.3;Evasão
1;1;37;19;9;7;0;0;1;1;0;25;1;12.4;0.5;Evasão
1;1;38;38;6;7;0;0;1;1;1;18;1;8.9;1.4;Evasão
1;1;19;38;9;9;0;0;1;1;1;18;5;12.7;3.7;Formado
1;1;38;19;9;7;0;0;1;1;0;19;6;7.6;2.6;Formado
1;1;3;19;4;6;0;1;0;1;0;34;3;13.9;-0.3;Evasão
1;1;1;1;4;5;0;0;1;1;0;20;2;10.8;1.4;Evasão
1;1;37;37;7;7;0;0;1;1;0;20;0;13.9;-0.3;Evasão
1;1;19;19;4;9;0;0;1;1;0;21;7;10.8;1.4;Formado
1;1;1;19;3;10;0;0;1;1;0;19;6;12.4;0.5;Formado
1;1;1;1;4;4;0;1;0;1;0;31;4;9.4;-0.8;Evasão
1;1;1;37;4;5;0;0;1;1;0;21;6;11.1;0.6;Formado
1;1;38;38;9;9;0;0;1;1;1;20;5;13.9;-0.3;Formado
1;1;1;19;4;10;0;0;1;1;0;22;6;7.6;2.6;Formado
1;1;19;19;3;3;1;0;0;1;0;19;4;9.4;-0.8;Evasão
1;1;1;1;90;1;0;1;0;1;0;41;0;12.7;3.7;Evasão
1;1;34;34;0;0;0;0;1;1;0;27;0;7.6;2.6;Evasão
1;1;1;1;4;10;0;0;1;0;0;19;7;13.9;-0.3;Evasão
1;1;1;1;4;3;0;0;1;0;1;20;8;9.4;-0.8;Formado
1;1;38;37;5;9;0;0;1;0;1;19;6;7.6;2.6;Formado
2;0;37;37;9;9;0;0;1;0;0;35;5;15.5;2.8;Formado
1;1;19;12;7;3;0;0;1;0;0;22;6;13.9;-0.3;Formado
1;1;1;19;5;7;0;0;1;0;1;20;6;11.1;0.6;Formado
1;1;37;38;9;9;0;1;0;0;0;18;4;10.8;1.4;Evasão
1;1;37;37;9;9;0;0;1;0;1;18;5;12.4;0.5;Formado
1;1;1;37;9;5;0;0;1;0;0;30;7;10.8;1.4;Formado
1;1;38;38;9;7;0;1;1;0;1;18;6;11.1;0.6;Formado
1;1;19;19;7;8;0;0;1;0;1;20;6;12.4;0.5;Inscrito
1;1;19;38;9;9;1;0;1;0;1;19;4;12.4;0.5;Inscrito
1;1;38;38;5;3;0;0;1;0;0;19;5;7.6;2.6;Formado
1;1;1;38;3;8;0;0;1;0;1;21;7;15.5;2.8;Formado
1;1;1;19;141;182;0;1;1;0;0;21;7;8.9;1.4;Inscrito
1;1;1;1;9;9;0;0;1;0;0;18;6;8.9;1.4;Inscrito
1;1;1;1;5;7;0;0;1;0;1;18;4;12.7;3.7;Formado
4;1;37;37;90;90;0;0;0;0;0;35;1;9.4;-0.8;Evasão
1;1;1;1;9;6;0;0;1;0;0;21;4;11.1;0.6;Inscrito
1;1;38;37;9;7;0;0;1;1;1;18;6;7.6;2.6;Formado
1;1;19;1;5;5;0;0;1;1;0;22;1;9.4;-0.8;Inscrito
1;1;38;1;9;6;0;0;1;1;1;20;7;15.5;2.8;Formado
2;1;37;37;4;7;0;0;1;0;0;34;5;9.4;-0.8;Formado
2;1;37;37;9;9;0;0;1;0;0;33;5;10.8;1.4;Inscrito
1;1;37;38;9;9;0;0;1;0;1;22;6;7.6;2.6;Formado
1;1;37;37;9;6;0;0;1;0;1;20;4;7.6;2.6;Inscrito
2;1;37;37;6;10;0;0;1;0;0;35;4;10.8;1.4;Inscrito
2;1;38;37;4;7;0;0;0;0;0;39;3;9.4;-0.8;Evasão
1;1;38;37;9;5;0;0;0;0;0;19;0;11.1;0.6;Evasão
4;1;37;37;9;8;0;0;1;0;1;36;6;10.8;1.4;Formado
1;1;37;37;9;9;0;0;1;0;1;21;7;12.7;3.7;Formado
1;1;3;38;1;5;0;0;1;0;0;22;4;9.4;-0.8;Inscrito
2;1;38;38;9;7;0;1;1;0;1;42;6;11.1;0.6;Formado
1;1;37;37;90;90;0;0;1;0;0;34;0;10.8;1.4;Evasão
1;1;19;19;4;4;0;0;1;0;0;20;6;7.6;2.6;Inscrito
2;0;37;19;9;10;0;0;1;0;0;33;6;13.9;-0.3;Formado
1;1;1;19;9;6;0;0;1;0;0;20;5;13.9;-0.3;Formado
1;1;26;30;0;5;0;1;1;0;0;19;4;7.6;2.6;Formado
2;0;37;19;9;4;0;1;1;0;0;34;5;16.2;0.3;Evasão
1;1;37;37;9;6;0;0;1;0;0;18;5;7.6;2.6;Formado
1;0;38;37;6;6;0;0;1;0;1;24;4;10.8;1.4;Formado
1;1;19;12;9;7;0;0;1;0;0;18;6;7.6;2.6;Formado
1;1;37;37;10;6;0;0;1;0;0;20;3;7.6;2.6;Inscrito
1;1;1;1;4;3;0;0;1;0;0;21;7;10.8;1.4;Formado
1;1;38;1;9;5;0;0;1;0;1;19;6;9.4;-0.8;Formado
1;1;38;19;5;7;0;0;1;0;1;19;6;15.5;2.8;Formado
1;1;19;19;5;5;0;0;1;0;1;18;4;12.4;0.5;Formado
4;0;37;37;5;5;0;0;1;0;1;38;8;13.9;-0.3;Formado
1;1;19;19;5;4;0;1;1;1;0;21;11;8.9;1.4;Inscrito
1;1;1;5;9;10;0;0;1;1;0;23;1;15.5;2.8;Inscrito
1;1;19;1;4;3;0;0;1;0;0;19;8;9.4;-0.8;Formado
1;1;38;37;5;3;0;1;0;0;0;18;6;13.9;-0.3;Evasão
1;1;19;37;5;5;0;0;1;0;1;18;0;9.4;-0.8;Formado
1;1;19;19;9;6;0;0;1;0;0;24;5;12.4;0.5;Inscrito
1;1;1;1;5;9;0;0;1;0;1;18;6;12.7;3.7;Formado
1;1;3;1;4;9;0;0;1;0;0;18;6;13.9;-0.3;Formado
1;0;19;19;7;3;0;0;1;0;0;26;8;11.1;0.6;Formado
1;1;19;19;9;9;0;1;1;0;0;19;1;12.4;0.5;Inscrito
1;1;38;38;9;9;0;0;1;0;1;19;0;12.7;3.7;Evasão
1;1;38;37;5;5;0;0;1;0;0;19;4;16.2;0.3;Inscrito
1;1;37;37;9;9;0;1;1;0;0;20;2;9.4;-0.8;Evasão
1;1;19;19;9;9;0;0;1;0;0;22;4;9.4;-0.8;Inscrito
1;1;19;1;5;5;0;0;1;0;0;19;7;11.1;0.6;Formado
1;1;3;1;5;10;0;0;1;0;0;20;7;12.4;0.5;Formado
2;1;37;37;5;5;0;0;1;0;0;36;3;10.8;1.4;Inscrito
1;1;19;4;9;4;0;0;1;0;0;29;0;11.1;0.6;Evasão
1;1;3;3;2;2;0;0;1;0;0;19;6;12.7;3.7;Formado
5;1;1;1;4;8;0;1;0;0;0;24;0;13.9;-0.3;Evasão
5;1;1;1;4;8;0;1;0;0;0;27;0;8.9;1.4;Evasão
1;1;37;37;9;8;0;0;1;0;1;18;6;13.9;-0.3;Formado
1;1;3;1;2;6;0;0;1;0;1;18;0;15.5;2.8;Formado
1;1;38;37;3;7;0;0;1;0;0;21;0;12.7;3.7;Evasão
2;1;37;19;9;4;0;0;1;0;1;43;5;12.4;0.5;Formado
1;1;1;19;9;10;0;0;1;0;1;18;5;16.2;0.3;Formado
1;1;37;37;9;9;0;0;1;0;1;21;6;8.9;1.4;Evasão
1;1;6;27;1;7;0;0;1;0;0;26;0;9.4;-0.8;Evasão
1;1;1;19;9;4;0;0;1;0;1;19;7;12.7;3.7;Formado
1;1;37;11;90;90;0;0;1;0;0;18;5;7.6;2.6;Formado
1;1;3;2;2;1;0;0;1;0;0;22;2;9.4;-0.8;Evasão
1;1;1;19;4;10;0;0;1;0;0;27;0;11.1;0.6;Evasão
1;1;38;19;9;10;0;0;1;0;0;18;5;9.4;-0.8;Formado
1;1;37;38;7;9;0;0;1;0;0;19;4;9.4;-0.8;Formado
1;1;19;19;3;10;0;0;1;0;0;18;7;13.9;-0.3;Formado
1;1;38;37;4;4;0;0;1;0;1;19;6;11.1;0.6;Formado
1;1;37;37;9;9;0;0;0;0;0;32;0;11.1;0.6;Evasão
1;1;37;1;9;4;0;0;1;0;0;23;26;15.5;2.8;Formado
1;1;37;37;4;3;0;0;1;0;0;20;6;7.6;2.6;Formado
1;1;19;38;5;5;0;1;1;0;0;20;12;8.9;1.4;Formado
1;1;19;19;4;5;0;1;0;0;0;19;5;16.2;0.3;Evasão
1;1;19;19;5;5;0;0;1;0;1;18;8;9.4;-0.8;Formado
1;1;19;19;9;4;0;0;1;0;0;21;3;15.5;2.8;Evasão
1;1;1;19;9;9;0;0;1;0;1;20;0;11.1;0.6;Inscrito
1;1;3;19;2;4;0;0;1;0;0;22;6;12.4;0.5;Formado
1;0;37;37;9;9;0;0;1;0;0;26;5;12.7;3.7;Formado
1;1;37;37;3;3;0;0;1;0;0;20;6;12.7;3.7;Formado
1;1;19;38;5;3;0;0;1;0;0;19;6;16.2;0.3;Formado
1;0;37;37;9;9;0;0;1;0;0;31;4;7.6;2.6;Formado
1;1;1;19;9;7;0;1;1;0;1;20;7;15.5;2.8;Formado
1;1;19;38;7;7;0;0;1;0;0;20;4;10.8;1.4;Formado
1;1;37;37;5;5;0;0;1;0;0;21;7;16.2;0.3;Formado
1;1;19;19;9;7;0;0;1;0;0;18;7;12.4;0.5;Formado
1;1;37;1;9;4;0;0;1;0;1;19;6;7.6;2.6;Formado
1;1;19;19;3;7;0;0;1;0;1;18;7;13.9;-0.3;Formado
4;1;19;19;7;9;0;0;1;0;0;40;5;16.2;0.3;Inscrito
1;1;1;38;4;7;0;0;1;0;1;18;6;13.9;-0.3;Formado
1;1;40;4;2;2;0;0;1;0;0;18;6;8.9;1.4;Formado
1;1;1;19;4;3;0;0;1;0;0;19;5;15.5;2.8;Formado
1;1;38;38;9;7;0;0;1;0;1;19;6;12.4;0.5;Formado
1;1;38;38;9;6;0;1;0;0;0;28;0;8.9;1.4;Evasão
1;1;37;38;9;8;0;0;1;0;0;20;6;7.6;2.6;Formado
1;1;37;37;9;9;0;0;1;0;0;18;4;9.4;-0.8;Formado
1;1;1;1;4;3;0;0;1;0;0;18;6;7.6;2.6;Formado
1;1;19;37;9;9;0;0;1;0;1;20;5;9.4;-0.8;Formado
1;1;38;19;9;4;0;1;1;0;0;28;13;16.2;0.3;Formado
1;1;43;1;153;135;0;0;1;0;0;23;16;8.9;1.4;Formado
1;1;19;37;5;5;0;0;1;0;0;19;4;16.2;0.3;Evasão
1;1;38;19;152;171;0;0;1;0;1;18;6;8.9;1.4;Formado
1;1;37;37;9;9;0;1;0;0;1;20;6;10.8;1.4;Formado
1;1;3;1;2;4;0;0;1;0;0;20;12;11.1;0.6;Formado
2;0;37;37;9;9;0;0;1;0;0;27;2;7.6;2.6;Evasão
1;1;1;1;9;9;0;0;1;0;0;18;3;12.7;3.7;Evasão
4;1;19;19;4;6;0;0;1;0;1;37;7;10.8;1.4;Formado
4;1;19;19;4;6;0;0;0;0;0;42;5;12.4;0.5;Evasão
1;1;1;38;4;8;0;0;1;0;0;20;6;13.9;-0.3;Evasão
2;1;34;34;9;9;0;0;0;1;0;34;0;15.5;2.8;Evasão
1;1;3;3;3;2;0;0;1;1;0;22;0;10.8;1.4;Evasão
2;1;19;19;9;5;0;0;1;1;0;39;6;12.4;0.5;Formado
1;1;37;37;9;9;0;0;1;1;1;18;6;7.6;2.6;Formado
1;1;37;37;9;9;0;0;1;1;1;21;6;8.9;1.4;Formado
2;1;37;37;90;10;0;0;1;1;0;34;0;10.8;1.4;Evasão
1;1;37;37;9;9;0;0;1;1;1;22;6;16.2;0.3;Formado
1;1;1;37;4;7;0;0;1;1;0;31;3;16.2;0.3;Evasão
1;1;38;37;5;9;0;0;0;1;0;19;4;10.8;1.4;Evasão
1;1;38;1;5;9;0;0;1;1;0;19;0;10.8;1.4;Evasão
